,title,idNum,IPCNum,description
211,用于摩托车的报警器,CN105292311A,B62H5/20; B60R25/102; B60R25/31,"本发明涉及安防领域，具体公开了一种用于摩托车的报警器,包括柔性的连接带、设置在连接带两端的锁扣和设置在连接带表面的光伏片；所述连接带内设置有蓄电池、压力传感器、微控制器、GSM模块、摄像头、超声波传感器和蜂鸣器；微控制器电连接压力传感器、GSM模块、摄像头、超声波传感器和蜂鸣器；蓄电池与光伏片电连接并为整个报警器提供能量；所述连接带上开有多个透明窗户，所述摄像头和超声波传感器正对窗户朝外设置。本发明减小了噪声污染，及时将盗窃者的信息发送给指定手机，方便后期追回。"
212,基于物联网、云计算和大数据的现代农业害虫自动监测预警系统,CN105334834A,G05B19/418; G06Q50/02; A01M1/04,本发明公开了一种基于物联网、云计算和大数据的现代农业害虫自动监测预警系统，包括云服务器、智能手机和多个诱虫灯；诱虫灯包括防雨盖、LED灯体、接虫装置、双层加密高压电网；防雨盖设置于LED灯体的上方，接虫装置设置于LED灯体的下方，双层加密高压电网设置于LED灯体外围；诱虫灯还包括害虫计数单元、风扇、接虫袋；害虫计数单元包括无线通信模块、GPS定位模块、控制器、恒压源、模数转换单元、N+1个金属丝、N个相同阻值的串联电阻、分压电阻；N≧4；N个相同阻值的串联电阻以及分压电阻串联后的两端连接恒压源的两个输出端。本发明通过智能手机就可以精准了解各个农田害虫的情况。
213,智能开关控制装置及方法,CN105337418A,H02J13/00,本发明公开了一种智能开关控制装置及方法，包括移动终端和柱上开关控制器，所述移动终端和柱上开关经无线通讯网络连接；所述柱上开关控制器包括壳体，所述壳体内设置有电源电路、采样电路、微控制器、信号调理单元、控制输出单元和无线通信单元，所述电源电路与微控制器连接，所述采样电路的输出端与所述信号调理单元的输入端连接，所述信号调理单元的输出端与所述微控制器连接，所述控制输出单元与所述微控制器连接，所述无线通信单元与所述微控制器通过通信端口连接；所述控制输出单元通过继电器电路的动作控制柱上开关。本发明的移动终端采用PDA或智能手机，设备小巧易于携带，但是功能强大，可以根据需要编写相应的操作和参数设置界面，人机界面友好。
214,基于云架构、模块化的机房动力环境监控系统,CN105334832A,G05B19/418,本发明公开了一种基于云架构、模块化的机房动力环境监控系统，涉及环境监控领域，该系统采用先进的B\S架构的动力环境集中监控管理平台、嵌入式网络型前端智能监控管理主机并辅以相关的环境采集模块，通过TCP/IP协议方式进行数据传输，实现对该项目所有机房动力与环境系统进行24小时全方位的统一集中监控管理。提供美观友好的监控画面。发现异常系统自动及时弹出报警窗口、并附有多媒体语音广播报警和本地声光进行本地报警，同时通过手机短信、E-mail方式远程通知机房运维人员，以让运维人员及时采取相应措施确保各机房设备的可靠运行。
215,一种报警器,CN105346509A,B60R25/30; B60R25/102; B60R25/104,本发明涉及安防领域，具体公开了一种报警器，包括透明的壳体和设置在壳体内的微控制器以及与微控制器连接的摄像头、电机、蜂鸣器、压力传感器和GSM模块；所述电机连接摄像头并可带动摄像头转动；所述压力传感器紧贴在壳体上；所述摄像头将所拍摄的图像传递到微控制器中，微控制器将所接收的图像进行保存并通过GSM模块发送到指定手机中。本发明可及时将盗窃的图像证据发送到指定手机中，并且不会造成噪声污染。
216,基于无线非接触式柱上开关的地面智能控制终端及方法,CN105391172A,H02J13/00,本发明公开了一种基于无线非接触式柱上开关的地面智能控制终端及方法，包括移动终端，所述移动终端上设置有控制器、存储模块、显示屏、无线传输模块、串行接口和接口模块，所述显示屏、存储模块、接口模块分别与所述控制器连接，所述接口模块通过串行接口与所述无线传输模块连接，所述移动终端经无线通信模块与柱上开关智能控制器进行数据通信。本发明的移动终端采用PDA或智能手机，设备小巧易于携带，但是功能强大，可以根据需要编写相应的操作和参数设置界面，人机界面友好。
217,基于物联网、云计算和大数据的现代农业害虫自动监测预警系统,CN105425703A,G05B19/048,本发明公开了一种基于物联网、云计算和大数据的现代农业害虫自动监测预警系统，包括云服务器、智能手机和多个诱虫灯；诱虫灯包括防雨盖、LED灯体、接虫装置、双层加密高压电网；防雨盖设置于LED灯体的上方，接虫装置设置于LED灯体的下方，双层加密高压电网设置于LED灯体外围；诱虫灯还包括害虫计数单元、风扇、接虫袋；害虫计数单元包括无线通信模块、GPS定位模块、控制器、恒流源、模数转换单元、N+1个金属丝、N个相同阻值的电阻；N≧4；N个相同阻值的电阻串联后的两端连接恒流源的两个输出端。本发明通过智能手机就可以精准了解各个农田害虫的情况。
218,一种带定时功能的USB台灯,CN105423174A,F21S6/00; F21V33/00; F21V21/30; F21V21/32; F21V23/04; F21Y115/10,本发明涉及一种带定时功能的USB台灯，由<b>如图</b><b>1</b>所示：一种USB台灯，其包括灯管、支撑管、底座和USB接口；灯管其最好采用LED灯泡(LED＝Light？Emitting？Diode，即发光二极管)；支撑管3为一塑料或者金属的可扭曲的波纹管，灯管通过支撑管安装在底座上；当接通电源线时，USB接口通过依次穿过底座、电缆开始工作，实现给手机设备充电，同时底座上内置的定时器可以进行定时开关操作。
219,一种召梯情况的语音播报系统,CN105253725A,B66B1/14; B66B1/34; B66B3/00,本发明公开了一种召梯情况的语音播报系统，包括按下外召按钮；厅外摄像头提取等梯人数；轿厢底部的称重装置计算出电梯乘客人数；判断电梯是否满载；厅外语音播报装置提示；电梯信息通过中央处理器发送给用户等步骤。本发明通过语音播报装置、电梯的高峰运行功能、群控管理功能、满载直驶功能、轿内载荷计算功能等，针对该层乘客的选择，计算出乘客的等梯的预计时间，可以选乘哪部电梯等，结合以上信息给出方案指引乘客如何快速乘梯和选择乘坐。同时，为了准确得到候梯人数，每层配置的摄像头可智能提取等梯人数，方便控制系统计算数据及更准确的给出乘客等梯建议。
220,一种基于移动终端监控电池包的系统,CN105337367A,H02J7/00,本发明涉及一种基于移动终端监控电池包的系统，包括电池包、与电池包信号连接用于采集电池包状态信息的若干个检测单元、与检测单元信号连接用于将所接收的电池包状态信息处理后发送给移动终端及接收移动终端控制信号并根据移动终端的控制信号控制电池包工作的主控单元、与主控单元信号连接的第一nRF905单元、将nRF905信号与蓝牙信号进行相互转换的信号转换器、与信号转换器蓝牙通信且包括人机交互单元的移动终端。通过nRF905无线传输方式及蓝牙方式将电池包相关信息传输至移动终端和将移动终端用户的控制命令传输至主控单元以控制电池包工作，实现电池包相关信息的远距离无线获取及电池包的远距离无线控制，给用户带来极大的方便。
